time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-2.1209427656909323,-0.46921457443893727,19.384959116479255,6.216867256191701,0.2952933213136353,0.0,-3.032219500446051,-0.5937927108074207,4.742871698143351,-0.02369556114675134,0.10656633590671581,0.0,440.6502027917492,439.4500585685095,441.9357374976905,440.9364326465954
3.2400000000000024,-2.3097860139256756,-0.5063280552347384,19.67411643666135,6.215853772619635,0.30142851979255525,0.0,-3.263009425718736,-0.6433722206663186,4.894415657955682,-0.0059175563882171295,0.09182404774949053,0.0,491.32186987382124,490.2354023364115,488.9790186909789,490.3018771657299
3.3000000000000025,-2.5107895089478434,-0.5460356168998248,19.96643935032861,6.215790861874055,0.30733438202856167,0.0,-3.4376328344522875,-0.6802150188217699,4.849400595622368,0.007246159583142654,0.10913793626952621,0.0,429.1421767424413,430.61812924797914,429.7024736117592,430.8171879174011
3.3600000000000025,-2.7228050299480016,-0.5880388797022438,20.2573245635784,6.2162546078267855,0.31375106366993055,0.0,-3.630110885572618,-0.7198238261659791,4.846224924098093,0.00867791955077513,0.10215597600952726,0.0,444.93304138604543,444.3709615005924,445.01878190963316,445.13586882883965
3.4200000000000026,-2.9471113675702094,-0.6325329266287014,20.549841258321003,6.217262311241463,0.31974182233862525,0.0,-3.8472484399840705,-0.7631821719953098,4.903445918517657,0.029437436065780812,0.09477601415884687,0.0,465.915074552377,465.3457000675869,464.90732120198186,466.53125874794404
3.4800000000000026,-3.1837745412074487,-0.6794427249609927,20.84331162590568,6.219791426440288,0.32544424073023936,0.0,-4.042045018949007,-0.8002710504441307,4.878451542667289,0.059861892238110684,0.09556332993459436,0.0,440.8088600325586,440.88168527650515,439.3477215429293,441.86443356495914
3.5400000000000027,-3.433100504579872,-0.7286869797388497,21.137748152977593,6.223062196113817,0.3320311401909981,0.0,-4.269317979809552,-0.8408242501573114,4.935157141364359,0.04078763235553741,0.12892455241048684,0.0,467.1969245430198,469.8007359082721,469.05901337889856,467.57685412969374
3.6000000000000028,-3.69534064091345,-0.7801516386197196,21.43298549542351,6.225467860356122,0.33951372732911533,0.0,-4.472693633866123,-0.8744399722362453,4.905525470073098,0.038670985002976076,0.11457373173404209,0.0,443.5010277090693,442.33458473775437,441.9145658895756,441.7408527574006
3.660000000000003,-3.9695046669919383,-0.8335220480482327,21.725175057270288,6.228237749865848,0.3463960832435058,0.0,-4.66676820097921,-0.9043686638634296,4.833802272965484,0.058026523566774534,0.11496878637859557,0.0,428.7703658389981,428.81619769677314,428.86418689576027,430.50672152698377
3.720000000000003,-4.255849649562053,-0.8887011805038354,22.014101910917976,6.23162603153312,0.3531806821094641,0.0,-4.878697981479193,-0.9346375328661257,4.796543723769194,0.053165446221000445,0.10899902510899573,0.0,442.24105253292225,441.76038250911694,441.88143019089733,441.4826249143588
3.780000000000003,-4.555583245643864,-0.9457121091368178,22.30215483399592,6.235648440866251,0.3593127394436948,0.0,-5.112979611313727,-0.9653713693467617,4.804393207015328,0.08586739296041478,0.08297486097634034,0.0,460.0456127416769,457.9883339024052,455.88138932732977,458.4904605124889
3.840000000000003,-4.870450134278572,-1.0046044712859992,22.593091224615442,6.241110309870097,0.3645530908390109,0.0,-5.382940861983458,-0.9971311989180661,4.89222026173951,0.09974680632249977,0.09488115523736296,0.0,484.36670067044525,485.26702856467995,485.2157448444853,486.2629090206108
3.900000000000003,-5.2003475705841025,-1.0651480699600724,22.88579060236657,6.246969851864597,0.3698751020770912,0.0,-5.614192065185673,-1.020487920232767,4.863782968256058,0.09312107272120544,0.07197702028359526,0.0,450.76695932311554,448.91806087585525,451.7415117047289,451.21478490218084
3.960000000000003,-5.542888760611524,-1.1268734457379181,23.173217528494746,6.2525872230157304,0.37448124408273387,0.0,-5.804523245716223,-1.0366768821222325,4.717196175877395,0.09460726690788636,0.08494627016193051,0.0,410.03035781143814,411.1863697966154,410.81912323296035,410.95911513490034
4.020000000000002,-5.898682246836339,-1.1896260391244886,23.456151955874045,6.257924324572862,0.37972423835035496,0.0,-6.055769038390248,-1.054587935258551,4.713106873517191,0.07416880882812102,0.09185614607577397,0.0,459.5558529740067,460.10938694277144,461.1387810732727,459.52722230384177
4.080000000000001,-6.269494408609592,-1.253352217497218,23.738261810481326,6.262594818853181,0.3855190198444989,0.0,-6.305211904717945,-1.0692301493823841,4.68974824735504,0.08432371252428739,0.10465516025808033,0.0,454.62785492309615,455.66010271072514,455.7370691221296,456.55282750355025
4.14,-6.655452130636083,-1.317878111251783,24.01894534086932,6.267843129093944,0.39189632110306327,0.0,-6.560672273995875,-1.0811993311788681,4.665484876395525,0.09311938690218259,0.10936705222886578,0.0,457.5978921017203,457.98243548633326,456.27828254869786,456.9861938490927
4.199999999999998,-7.057016622067485,-1.3830372122154346,24.298352215627535,6.27307856385864,0.39893354477318077,0.0,-6.825465189886505,-1.0903111169281101,4.647071183897578,0.07172995742452784,0.12967693158403157,0.0,460.30416268390877,461.9205539881859,462.07193374200034,460.38806648067754
4.259999999999997,-7.472323579229655,-1.4486076784185784,24.571048866344004,6.2775569239252444,0.40671744058369974,0.0,-7.019078896320448,-1.0951327965462427,4.442903300566177,0.07989885730820401,0.12984058724515823,0.0,397.0739774836557,397.1066062299697,397.7962646763479,398.54887747698683
4.319999999999996,-7.900046109064762,-1.5144237048610847,24.832893027870007,6.282486208996097,0.4152697977710247,0.0,-7.239285053919112,-1.0984342525923425,4.2849354463603735,0.0863201787393291,0.16022152333767012,0.0,413.4268655134019,416.1156351618742,414.80380841134786,415.37346831338976
4.379999999999995,-8.341938670322678,-1.580375105857746,25.0869042079909,0.004318680294852939,0.4244957470830668,0.0,-7.4914045888991945,-1.099590024786876,4.181309869120549,0.07762183586379115,0.1359762466369497,0.0,436.66876706869243,434.6633981995113,435.6622969030131,434.94004684837284
4.439999999999993,-8.800670888037462,-1.6463091128677252,25.337903449456505,0.009299820630151778,0.43310654710465446,0.0,-7.800399443409637,-1.097804146089833,4.183816405866624,0.09206808973530797,0.15542136269693838,0.0,472.3904330505343,473.90542719621885,472.9720982136056,474.08873350044416
4.499999999999992,-9.277545673156613,-1.7120620710134915,25.587554762150823,0.0148269907885199,0.4424042666687198,0.0,-8.096276999874265,-1.093541316451488,4.1365621780715705,0.09222205673203443,0.1540282752108266,0.0,461.0479548525289,460.95959756622136,459.6027941938599,459.6218373562277
4.559999999999991,-9.772577516299211,-1.7774674807273476,25.83458606891964,0.020320939669709936,0.4519057217850522,0.0,-8.405619358144602,-1.0862227445886081,4.096329695672623,0.09022091976111847,0.1658426957248111,0.0,465.00094915367663,465.94819023749534,466.07458241100954,465.9247328671184
4.6199999999999894,-10.285069684599241,-1.8424069398072103,26.076288892998107,0.025586218803389293,0.4617060442858181,0.0,-8.678466358784002,-1.0780937510010569,3.95949722010608,0.08230335286462459,0.15779884864485413,0.0,435.47520397889963,434.82763408134974,436.6477999290156,435.9931088352721
4.679999999999988,-10.816774710573727,-1.9066544606397797,26.31486632794582,0.030370957056119252,0.4710517252634876,0.0,-9.04571232417791,-1.0631061757657603,3.9908574331137197,0.0740684303572629,0.15134476399946736,0.0,495.0371801203046,494.58213675406233,495.1281929324052,494.52619794841496
4.739999999999987,-11.367372153734149,-1.9701279038274946,26.548467758146202,0.03627137304125139,0.47986829524106245,0.0,-9.308644353615355,-1.0523838793230482,3.79521592899044,0.1251310757531268,0.1362532395505046,0.0,421.99985978636255,420.7160850266444,419.5976300158896,424.0165121324992
4.799999999999986,-11.933705904814856,-2.0329076139664544,26.76969342508129,0.04369219748125275,0.4882982806856555,0.0,-9.57031291876518,-1.0398854182817345,3.5784387710021592,0.12061193327967923,0.14786098107820284,0.0,414.0127431681073,415.0529271025081,416.06192841763794,415.6809628912142
4.859999999999984,-12.51630401897991,-2.094833209287848,26.978405776171744,0.050669238000503825,0.4971714228887665,0.0,-9.850775361342725,-1.023927746243211,3.3778367365466093,0.10581216890340968,0.14793504163887677,0.0,422.3438620659596,422.37201612235555,424.0810775064876,422.8202235887255
4.919999999999983,-13.11609488468689,-2.155717702156675,27.17515236559686,0.057061595731119574,0.5065725232035287,0.0,-10.143412711795602,-1.0052331146081173,3.1794221901838093,0.10795408977170151,0.17007938073947848,0.0,425.0013707557127,426.9197141140696,425.73356875578327,425.92734374451845
4.979999999999982,-13.736269456080148,-2.215145886877885,27.364422467830376,0.06313129697785858,0.5171037400031748,0.0,-10.529923496554876,-0.9753323208145965,3.127273922337988,0.08195954577266726,0.1846248171415648,0.0,479.5921565975375,480.7229150205102,481.94657909133457,479.9849960451013
5.0399999999999805,-14.37770388251075,-2.272950929997913,27.54641184828393,0.06764801388135666,0.5280259374922904,0.0,-10.852378030986216,-0.9513033815302455,2.937587136159399,0.05654292074653227,0.1762898066280721,0.0,437.4831260303686,436.8209572600488,438.8564502720138,436.74531180511775
